,ID 1672,ID 1672,ID 1672,ID 1672,ID 1672,ID 1672,ID 1672,ID 1822,ID 1822,ID 1822,ID 1822,ID 1822,ID 1822,ID 1822,ID 1721,ID 1721,ID 1721,ID 1721,ID 1721,ID 1721,ID 1721,ID 1604,ID 1604,ID 1604,ID 1604,ID 1604,ID 1604,ID 1604,ID 2086,ID 2086,ID 2086,ID 2086,ID 2086,ID 2086,ID 2086,ID 1718,ID 1718,ID 1718,ID 1718,ID 1718,ID 1718,ID 1718,ID 1768,ID 1768,ID 1768,ID 1768,ID 1768,ID 1768,ID 1768,ID 1984,ID 1984,ID 1984,ID 1984,ID 1984,ID 1984,ID 1984,ID 1824,ID 1824,ID 1824,ID 1824,ID 1824,ID 1824,ID 1824,ID 1697,ID 1697,ID 1697,ID 1697,ID 1697,ID 1697,ID 1697,ID 1965,ID 1965,ID 1965,ID 1965,ID 1965,ID 1965,ID 1965,ID 1594,ID 1594,ID 1594,ID 1594,ID 1594,ID 1594,ID 1594,ID 1846,ID 1846,ID 1846,ID 1846,ID 1846,ID 1846,ID 1846
,GUILLEMOT,GUILLEMOT,GUILLEMOT,GUILLEMOT,GUILLEMOT,GUILLEMOT,GUILLEMOT,HEALY,HEALY,HEALY,HEALY,HEALY,HEALY,HEALY,SNOWDEN,SNOWDEN,SNOWDEN,SNOWDEN,SNOWDEN,SNOWDEN,SNOWDEN,PEREZ,PEREZ,PEREZ,PEREZ,PEREZ,PEREZ,PEREZ,NGARAMBE,NGARAMBE,NGARAMBE,NGARAMBE,NGARAMBE,NGARAMBE,NGARAMBE,REEKIE,REEKIE,REEKIE,REEKIE,REEKIE,REEKIE,REEKIE,WE?EL,WE?EL,WE?EL,WE?EL,WE?EL,WE?EL,WE?EL,AFONSO,AFONSO,AFONSO,AFONSO,AFONSO,AFONSO,AFONSO,MAGEEAN,MAGEEAN,MAGEEAN,MAGEEAN,MAGEEAN,MAGEEAN,MAGEEAN,BELL,BELL,BELL,BELL,BELL,BELL,BELL,PLOCINSKA,PLOCINSKA,PLOCINSKA,PLOCINSKA,PLOCINSKA,PLOCINSKA,PLOCINSKA,GUERRERO,GUERRERO,GUERRERO,GUERRERO,GUERRERO,GUERRERO,GUERRERO,CAVALLI,CAVALLI,CAVALLI,CAVALLI,CAVALLI,CAVALLI,CAVALLI
Time,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail
02:11.498,61.753,58.633,5.997,-0.010,774.503,771.774,3.01,62.463,56.658,6.124,0.028,773.640,769.675,3.02,62.356,57.175,6.033,0.008,771.325,770.196,2.89,63.132,57.664,6.053,0.007,779.303,770.382,2.01,63.554,56.366,6.067,-0.006,787.649,769.070,2.01,62.385,59.039,5.951,-0.047,784.133,771.933,2.20,63.099,55.686,6.071,0.018,776.183,768.558,2.61,63.662,54.899,6.095,-0.032,770.486,767.676,2.36,62.071,58.274,5.996,-0.014,783.739,771.327,2.64,62.932,58.856,6.044,-0.022,778.554,771.569,1.82,62.976,54.431,6.095,-0.018,777.908,767.392,3.14,62.811,56.964,6.072,0.022,782.513,769.862,2.54,63.665,52.106,6.039,0.014,783.222,764.966,2.96
02:11.598,61.529,59.175,6.000,-0.007,774.503,772.359,2.97,62.239,57.231,6.129,0.029,773.640,770.290,2.98,62.11,57.803,6.035,0.009,771.325,770.872,2.92,62.877,58.181,6.057,0.009,779.303,770.957,2.02,63.356,56.924,6.064,-0.007,787.649,769.661,2.03,62.183,59.559,5.946,-0.047,784.133,772.449,2.24,62.893,56.355,6.080,0.022,776.183,769.258,2.67,63.509,55.536,6.081,-0.037,770.486,768.291,2.35,61.801,58.806,5.998,-0.012,783.739,771.920,2.80,62.676,59.424,6.038,-0.024,778.554,772.128,1.79,62.74,55.049,6.093,-0.018,777.908,768.057,3.13,62.524,57.513,6.073,0.021,782.513,770.454,2.56,63.528,52.719,6.039,0.013,783.222,765.594,2.97
02:11.698,61.298,59.668,6.001,-0.007,775.776,772.903,2.97,62.092,57.726,6.123,0.025,774.950,770.806,3.01,61.784,58.532,6.040,0.011,771.325,771.669,2.93,62.62,58.777,6.060,0.010,779.303,771.606,2.08,63.141,57.581,6.064,-0.006,787.649,770.301,2.05,61.964,60.098,5.941,-0.047,784.133,773.030,2.22,62.741,57.017,6.091,0.027,776.183,769.935,2.66,63.387,56.069,6.074,-0.039,771.678,768.836,2.32,61.596,59.344,5.997,-0.012,784.948,772.487,2.87,62.465,60.088,6.033,-0.025,779.778,772.821,1.82,62.564,55.706,6.090,-0.018,777.908,768.737,3.20,62.323,58.124,6.073,0.020,783.734,771.098,2.64,63.398,53.365,6.039,0.012,784.517,766.252,2.99
02:11.798,61.036,60.157,6.001,-0.006,775.776,773.456,2.99,61.938,58.153,6.117,0.020,774.950,771.260,2.97,61.534,59.093,6.045,0.013,772.803,772.282,2.98,62.334,59.324,6.062,0.011,780.534,772.173,2.11,62.944,58.144,6.065,-0.006,788.937,770.899,2.04,61.679,60.657,5.936,-0.047,785.288,773.658,2.20,62.6,57.651,6.102,0.031,777.569,770.556,2.61,63.208,56.602,6.066,-0.041,771.678,769.398,2.28,61.453,59.959,5.996,-0.012,784.948,773.108,2.84,62.164,60.681,6.028,-0.027,779.778,773.484,1.75,62.448,56.31,6.088,-0.018,779.244,769.348,3.17,62.105,58.729,6.074,0.019,783.734,771.741,2.62,63.326,53.884,6.039,0.012,784.517,766.772,2.98
02:11.898,60.828,60.655,6.001,-0.006,776.874,773.998,3.03,61.692,58.577,6.112,0.016,774.950,771.743,2.97,61.356,59.606,6.049,0.015,772.803,772.823,3.00,62.095,59.91,6.065,0.011,780.534,772.805,2.17,62.71,58.793,6.065,-0.005,788.937,771.589,2.03,61.391,61.183,5.931,-0.047,785.288,774.217,2.24,62.496,58.158,6.112,0.035,777.569,771.069,2.52,62.987,57.218,6.058,-0.043,772.791,770.016,2.29,61.239,60.494,5.995,-0.012,786.158,773.679,2.73,61.874,61.206,6.023,-0.028,781.141,774.020,1.79,62.335,56.878,6.086,-0.018,779.244,769.923,3.10,61.861,59.324,6.074,0.018,785.026,772.363,2.61,63.238,54.397,6.040,0.011,785.705,767.291,2.92
02:11.998,60.63,61.219,6.001,-0.005,776.874,774.590,3.02,61.376,59.235,6.106,0.012,776.402,772.475,3.05,61.113,60.205,6.054,0.017,773.959,773.469,2.96,61.897,60.516,6.067,0.012,781.782,773.440,2.16,62.503,59.358,6.065,-0.005,790.224,772.136,2.02,61.144,61.684,5.926,-0.047,786.514,774.775,2.28,62.256,58.66,6.123,0.040,778.736,771.623,2.44,62.769,57.832,6.051,-0.046,772.791,770.668,2.31,60.933,61.035,5.994,-0.011,786.158,774.285,2.71,61.58,61.793,6.018,-0.029,781.141,774.677,1.84,62.185,57.488,6.083,-0.019,780.438,770.550,3.04,61.615,59.857,6.075,0.017,785.026,772.950,2.61,63.108,54.951,6.040,0.011,785.705,767.862,2.88
02:12.098,60.361,61.78,6.001,-0.005,778.010,775.213,2.94,61.093,59.814,6.101,0.008,776.402,773.119,3.09,60.866,60.768,6.059,0.019,773.959,774.082,2.94,61.641,61.098,6.070,0.013,781.782,774.029,2.10,62.258,59.899,6.065,-0.004,790.224,772.730,2.01,60.832,62.323,5.920,-0.048,786.514,775.486,2.28,61.98,59.255,6.134,0.044,778.736,772.251,2.49,62.593,58.371,6.043,-0.048,774.096,771.234,2.30,60.585,61.49,5.998,-0.009,787.346,774.847,2.76,61.261,62.307,6.014,-0.030,782.390,775.279,1.84,61.992,58.004,6.086,-0.016,780.438,771.102,2.97,61.35,60.384,6.075,0.016,786.249,773.539,2.62,62.907,55.53,6.038,0.009,786.787,768.466,2.87
02:12.198,60.09,62.299,5.994,-0.008,778.010,775.798,2.93,60.929,60.376,6.090,0.002,777.776,773.701,3.12,60.612,61.274,6.061,0.019,775.220,774.648,2.94,61.354,61.656,6.070,0.012,783.053,774.656,2.10,61.969,60.387,6.064,-0.005,791.419,773.294,2.01,60.568,62.798,5.921,-0.045,787.784,775.996,2.27,61.71,59.858,6.135,0.042,779.948,772.912,2.53,62.378,58.942,6.045,-0.045,774.096,771.845,2.28,60.273,62.043,6.001,-0.006,787.346,775.487,2.86,61.003,62.814,6.009,-0.031,782.390,775.848,1.89,61.776,58.584,6.088,-0.014,781.615,771.720,2.97,61.047,60.871,6.074,0.015,786.249,774.092,2.65,62.736,56.106,6.036,0.008,786.787,769.067,2.90
02:12.298,59.868,62.766,5.987,-0.011,779.217,776.310,2.94,60.816,60.913,6.078,-0.004,777.776,774.234,3.04,60.276,61.876,6.063,0.019,775.220,775.336,2.94,61.034,62.228,6.071,0.012,783.053,775.310,2.10,61.618,60.973,6.063,-0.005,791.419,773.971,2.08,60.31,63.288,5.922,-0.042,787.784,776.542,2.29,61.475,60.441,6.135,0.040,779.948,773.541,2.53,62.173,59.465,6.047,-0.041,775.272,772.367,2.28,60.045,62.592,6.005,-0.004,788.550,776.071,2.89,60.745,63.414,6.004,-0.032,783.562,776.432,1.89,61.583,59.102,6.091,-0.012,781.615,772.270,2.97,60.79,61.465,6.074,0.014,787.411,774.738,2.73,62.556,56.701,6.034,0.006,788.000,769.689,2.89
02:12.398,59.544,63.254,5.981,-0.014,779.217,776.896,2.91,60.584,61.44,6.067,-0.010,778.909,774.809,2.92,59.93,62.45,6.065,0.019,776.475,776.006,2.97,60.719,62.761,6.071,0.011,784.335,775.928,2.13,61.351,61.582,6.062,-0.005,792.668,774.590,2.17,59.979,63.842,5.923,-0.039,788.880,777.187,2.27,61.206,61.102,6.136,0.038,781.242,774.227,2.51,61.903,60.032,6.048,-0.038,775.272,772.994,2.27,59.808,63.197,6.008,-0.002,788.550,776.714,2.85,60.442,63.976,5.999,-0.032,783.562,777.071,1.83,61.395,59.722,6.093,-0.010,782.792,772.914,2.95,60.555,61.991,6.073,0.013,787.411,775.314,2.69,62.408,57.28,6.032,0.005,788.000,770.276,2.88
02:12.498,59.289,63.725,5.974,-0.018,780.317,777.431,2.95,60.389,61.848,6.056,-0.016,778.909,775.261,2.89,59.71,62.986,6.067,0.019,776.475,776.580,3.02,60.383,63.35,6.071,0.011,784.335,776.558,2.17,61.138,62.139,6.060,-0.006,792.668,775.184,2.14,59.634,64.436,5.924,-0.036,788.880,777.874,2.28,61.016,61.629,6.136,0.036,781.242,774.783,2.48,61.567,60.71,6.050,-0.035,776.461,773.751,2.29,59.599,63.806,6.011,0.000,789.794,777.346,2.75,60.138,64.458,5.995,-0.033,784.852,777.640,1.81,61.166,60.335,6.096,-0.008,782.792,773.569,2.88,60.294,62.569,6.073,0.012,788.634,775.947,2.66,62.243,57.818,6.030,0.003,789.218,770.839,2.83
02:12.598,59.03,64.228,5.967,-0.021,780.317,777.995,2.93,60.082,62.317,6.045,-0.022,779.936,775.817,2.88,59.463,63.527,6.070,0.020,777.721,777.173,2.94,60.147,63.928,6.072,0.010,785.632,777.178,2.17,60.853,62.721,6.059,-0.006,793.929,775.832,2.08,59.304,64.93,5.925,-0.033,790.213,778.434,2.28,60.758,62.137,6.131,0.032,782.509,775.353,2.42,61.285,61.296,6.059,-0.029,776.461,774.365,2.32,59.351,64.409,6.015,0.002,789.794,777.992,2.62,59.838,64.969,5.982,-0.039,784.852,778.178,1.83,60.978,60.892,6.099,-0.006,784.087,774.142,2.84,60.015,63.123,6.070,0.010,788.634,776.547,2.64,62.007,58.423,6.032,0.004,789.218,771.488,2.80
02:12.698,58.75,64.817,5.958,-0.024,781.417,778.638,2.91,59.679,62.856,6.039,-0.024,781.162,776.483,2.94,59.244,64.026,6.063,0.016,778.853,777.714,2.88,59.87,64.551,6.076,0.012,786.931,777.855,2.09,60.533,63.325,6.058,-0.006,795.247,776.462,2.07,58.955,65.51,5.932,-0.028,791.471,779.110,2.30,60.379,62.601,6.120,0.025,783.658,775.938,2.42,60.999,61.856,6.062,-0.026,777.861,774.993,2.32,59.002,64.931,6.012,0.001,791.089,778.598,2.54,59.526,65.429,5.971,-0.043,786.014,778.733,1.83,60.7,61.405,6.102,-0.004,785.248,774.725,2.78,59.67,63.597,6.068,0.008,789.894,777.130,2.61,61.703,58.962,6.034,0.005,790.435,772.094,2.81
02:12.798,58.406,65.248,5.948,-0.027,781.417,779.187,2.82,59.418,63.453,6.032,-0.026,781.162,777.131,3.03,58.988,64.547,6.057,0.012,778.853,778.282,2.82,59.596,65.078,6.080,0.013,786.931,778.400,2.02,60.199,63.867,6.057,-0.006,795.247,777.099,2.06,58.635,66.018,5.939,-0.023,791.471,779.712,2.28,59.991,63.1,6.110,0.018,783.658,776.539,2.55,60.706,62.482,6.066,-0.023,777.861,775.685,2.33,58.617,65.398,6.010,0.000,791.089,779.199,2.55,59.272,65.769,5.960,-0.047,786.014,779.156,1.84,60.385,61.992,6.105,-0.002,785.248,775.391,2.80,59.351,64.142,6.065,0.006,789.894,777.761,2.67,61.446,59.492,6.037,0.006,790.435,772.682,2.90
02:12.898,58.072,65.688,5.939,-0.031,782.612,779.739,2.88,59.2,64.129,6.026,-0.028,782.522,777.825,2.96,58.636,65.064,6.051,0.007,780.055,778.908,2.77,59.228,65.632,6.084,0.015,788.188,779.065,1.97,59.833,64.39,6.056,-0.007,796.522,777.734,2.07,58.338,66.487,5.945,-0.018,792.625,780.224,2.27,59.681,63.615,6.100,0.012,784.889,777.140,2.64,60.457,63.012,6.069,-0.019,779.187,776.228,2.31,58.376,65.937,6.008,-0.001,792.327,779.784,2.62,59.008,66.171,5.949,-0.051,787.469,779.639,1.87,60.041,62.572,6.109,0.000,786.587,776.056,2.82,59.021,64.692,6.063,0.004,791.110,778.386,2.67,61.184,60.131,6.039,0.007,791.642,773.373,2.92
02:12.998,57.714,66.149,5.930,-0.034,782.612,780.318,2.92,59.003,64.639,6.020,-0.030,782.522,778.352,2.81,58.244,65.516,6.045,0.003,780.055,779.501,2.79,58.89,66.083,6.088,0.016,788.188,779.628,1.98,59.519,64.938,6.055,-0.007,796.522,778.324,2.13,57.924,67.035,5.952,-0.013,792.625,780.910,2.25,59.473,64.165,6.089,0.005,784.889,777.720,2.65,60.154,63.433,6.072,-0.016,779.187,776.745,2.28,58.148,66.469,6.006,-0.002,792.327,780.321,2.53,58.643,66.73,5.938,-0.055,787.469,780.241,1.87,59.82,63.077,6.112,0.002,786.587,776.599,2.86,58.737,65.232,6.060,0.002,791.110,778.994,2.66,60.95,60.791,6.041,0.008,791.642,774.065,2.90
02:13.098,57.392,66.608,5.921,-0.038,783.748,780.879,2.95,58.691,65.1,6.013,-0.032,782.522,778.908,2.71,57.962,66.054,6.039,-0.001,780.055,780.095,2.87,58.509,66.607,6.093,0.018,788.188,780.219,2.02,59.243,65.434,6.054,-0.007,796.522,778.891,2.11,57.541,67.475,5.959,-0.008,792.625,781.491,2.26,59.23,64.65,6.074,-0.004,784.889,778.238,2.55,59.787,63.983,6.072,-0.016,780.285,777.405,2.33,57.834,66.974,6.009,0.000,793.495,780.914,2.42,58.204,67.263,5.936,-0.053,787.469,780.929,1.86,59.527,63.707,6.109,0.001,786.587,777.296,2.80,58.445,65.78,6.058,0.001,792.354,779.614,2.61,60.734,61.34,6.043,0.009,793.026,774.652,2.85
02:13.198,57.054,67.029,5.927,-0.033,783.748,781.418,2.94,58.324,65.553,6.009,-0.032,783.623,779.489,2.72,57.648,66.601,6.031,-0.004,781.258,780.722,2.81,58.192,67.125,6.088,0.015,789.406,780.826,2.04,59.02,65.871,6.051,-0.008,797.732,779.379,2.07,57.162,67.946,5.967,-0.003,793.906,782.058,2.31,58.936,65.156,6.062,-0.010,786.030,778.823,2.51,59.524,64.487,6.072,-0.015,780.285,777.973,2.37,57.387,67.355,6.012,0.002,793.495,781.485,2.37,57.816,67.758,5.933,-0.052,788.830,781.558,1.90,59.232,64.274,6.107,-0.001,787.839,777.935,2.74,58.108,66.283,6.055,-0.001,792.354,780.194,2.56,60.424,61.89,6.045,0.010,793.026,775.282,2.80
02:13.298,56.63,67.613,5.932,-0.028,784.848,782.137,2.97,57.918,66.08,6.004,-0.033,783.623,780.142,2.78,57.351,66.98,6.024,-0.008,781.258,781.203,2.74,57.931,67.658,6.083,0.011,789.406,781.410,1.99,58.648,66.321,6.048,-0.009,797.732,779.960,2.03,56.768,68.517,5.976,0.002,793.906,782.751,2.34,58.619,65.693,6.051,-0.015,786.030,779.448,2.48,59.174,65.028,6.072,-0.014,781.512,778.587,2.35,56.99,67.804,6.016,0.004,794.657,782.057,2.51,57.379,68.241,5.931,-0.050,788.830,782.148,1.93,58.893,64.857,6.104,-0.002,787.839,778.594,2.71,57.715,66.718,6.053,-0.002,793.578,780.778,2.56,60.117,62.407,6.047,0.011,794.244,775.882,2.83
02:13.398,56.227,68.004,5.938,-0.023,784.848,782.696,2.96,57.542,66.619,6.000,-0.033,784.871,780.798,2.83,56.963,67.445,6.017,-0.011,782.367,781.808,2.76,57.628,68.246,6.078,0.008,790.604,781.997,1.89,58.225,66.73,6.045,-0.010,798.800,780.486,2.09,56.392,69.009,5.985,0.007,795.203,783.369,2.28,58.233,66.208,6.039,-0.021,787.238,780.060,2.46,58.851,65.624,6.071,-0.014,781.512,779.262,2.35,56.628,68.249,6.019,0.006,794.657,782.631,2.56,57.014,68.654,5.929,-0.048,790.109,782.700,1.98,58.55,65.22,6.101,-0.004,789.152,779.085,2.68,57.319,67.182,6.051,-0.003,793.578,781.385,2.62,59.837,62.881,6.049,0.011,794.244,776.426,2.87
02:13.498,55.865,68.433,5.943,-0.019,786.126,783.257,3.02,57.186,67.156,5.995,-0.034,786.166,781.443,2.82,56.605,67.876,6.009,-0.015,783.527,782.358,2.80,57.211,68.672,6.073,0.004,791.841,782.589,1.79,57.774,67.235,6.041,-0.012,800.053,781.161,2.20,56.037,69.428,5.994,0.012,796.358,783.918,2.26,57.886,66.663,6.027,-0.027,788.441,780.632,2.50,58.598,66.092,6.071,-0.013,782.833,779.794,2.30,56.274,68.742,6.022,0.008,795.836,783.237,2.56,56.708,69.142,5.927,-0.047,791.226,783.272,2.00,58.195,65.62,6.099,-0.005,790.180,779.615,2.77,56.935,67.66,6.048,-0.004,794.774,781.997,2.67,59.533,63.384,6.051,0.012,795.395,777.014,2.88
02:13.598,55.394,68.929,5.949,-0.014,786.126,783.940,3.03,56.86,67.737,5.991,-0.035,786.166,782.087,2.79,56.232,68.313,5.997,-0.020,783.527,782.932,2.81,56.683,69.015,6.068,0.002,791.841,783.189,1.84,57.39,67.64,6.039,-0.012,800.053,781.714,2.27,55.637,69.903,6.002,0.016,796.358,784.502,2.27,57.571,67.159,6.020,-0.029,788.441,781.219,2.51,58.273,66.597,6.072,-0.011,782.833,780.351,2.26,55.906,69.234,6.022,0.007,795.836,783.851,2.52,56.317,69.653,5.939,-0.038,791.226,783.915,1.93,57.859,66.125,6.093,-0.008,790.180,780.208,2.86,56.581,68.176,6.046,-0.005,794.774,782.604,2.69,59.222,63.966,6.051,0.011,795.395,777.673,2.89
02:13.698,54.981,69.446,5.959,-0.008,787.371,784.604,3.08,56.562,68.084,5.992,-0.032,787.284,782.546,2.70,55.893,68.779,5.988,-0.024,784.676,783.507,2.83,56.246,69.313,6.062,-0.001,792.999,783.696,2.03,56.996,68.162,6.033,-0.014,801.258,782.330,2.34,55.188,70.344,6.004,0.016,797.607,785.130,2.25,57.337,67.677,6.015,-0.030,789.603,781.778,2.48,57.87,67.072,6.062,-0.016,783.965,780.972,2.24,55.491,69.744,6.022,0.007,797.056,784.483,2.49,55.845,70.148,5.952,-0.030,792.553,784.543,1.91,57.583,66.682,6.087,-0.011,791.407,780.826,2.85,56.241,68.651,6.044,-0.006,796.012,783.188,2.64,59.023,64.441,6.050,0.010,796.642,778.175,2.87
02:13.798,54.528,70.055,5.970,-0.002,787.371,785.360,3.05,56.144,68.505,5.994,-0.030,787.284,783.136,2.72,55.467,69.315,5.979,-0.027,784.676,784.180,2.79,55.832,69.814,6.056,-0.004,792.999,784.305,2.18,56.626,68.677,6.027,-0.017,801.258,782.964,2.33,54.753,70.787,6.005,0.016,797.607,785.752,2.29,56.998,68.141,6.010,-0.031,789.603,782.313,2.36,57.562,67.482,6.051,-0.020,783.965,781.485,2.29,54.993,70.23,6.022,0.007,797.056,785.176,2.47,55.382,70.719,5.965,-0.021,792.553,785.278,1.93,57.258,67.111,6.081,-0.014,791.407,781.364,2.75,55.83,69.057,6.041,-0.007,796.012,783.763,2.60,58.692,64.99,6.049,0.009,796.642,778.815,2.80
02:13.898,54.039,70.64,5.981,0.004,788.791,786.118,2.97,55.734,68.922,5.995,-0.027,787.284,783.719,2.77,55.067,69.761,5.970,-0.031,784.676,784.779,2.77,55.44,70.27,6.050,-0.007,792.999,784.906,2.17,56.226,69.106,6.021,-0.019,801.258,783.549,2.29,54.324,71.312,6.006,0.016,797.607,786.384,2.31,56.54,68.576,6.005,-0.032,789.603,782.940,2.34,57.239,67.898,6.041,-0.025,785.100,781.997,2.29,54.471,70.626,6.021,0.006,798.413,785.822,2.51,54.878,71.304,5.977,-0.013,792.553,785.998,1.89,56.908,67.586,6.075,-0.016,791.407,781.948,2.76,55.347,69.412,6.039,-0.008,797.183,784.333,2.66,58.36,65.483,6.048,0.008,797.803,779.410,2.78
02:13.998,53.634,71.032,5.992,0.010,788.791,786.681,2.93,55.306,69.389,5.997,-0.025,788.468,784.342,2.82,54.677,70.106,5.961,-0.034,785.964,785.298,2.77,55.081,70.857,6.045,-0.010,794.256,785.583,2.15,55.726,69.536,6.015,-0.021,802.492,784.170,2.33,53.928,71.844,6.008,0.016,798.916,787.039,2.25,56.077,69.045,6.000,-0.033,790.806,783.596,2.42,56.865,68.412,6.031,-0.029,785.100,782.607,2.31,53.968,71.151,6.021,0.006,798.413,786.526,2.63,54.424,71.764,5.990,-0.005,794.070,786.629,1.87,56.434,68.109,6.069,-0.019,792.538,782.646,2.76,54.948,69.855,6.037,-0.009,797.183,784.929,2.80,57.966,65.909,6.047,0.007,797.803,779.982,2.79
02:14.098,53.205,71.438,6.002,0.016,790.115,787.272,2.94,54.94,69.878,5.998,-0.022,788.468,784.951,2.84,54.177,70.555,5.949,-0.038,785.964,785.966,2.83,54.693,71.317,6.032,-0.016,794.256,786.124,2.02,55.254,70.043,5.999,-0.028,802.492,784.863,2.43,53.511,72.271,6.007,0.014,798.916,787.636,2.15,55.678,69.549,5.997,-0.033,790.806,784.212,2.48,56.475,68.932,6.018,-0.035,786.261,783.257,2.27,53.631,71.615,6.015,0.002,799.779,787.091,2.62,54.023,72.213,6.006,0.005,794.070,787.229,1.86,55.991,68.472,6.059,-0.023,792.538,783.208,2.80,54.525,70.324,6.035,-0.010,798.360,785.561,2.80,57.61,66.369,6.039,0.002,798.966,780.557,2.89
02:14.198,52.771,71.936,6.000,0.014,790.115,787.931,2.95,54.551,70.399,5.995,-0.023,789.729,785.599,2.79,53.787,70.95,5.941,-0.040,787.134,786.514,2.90,54.281,71.76,6.021,-0.021,795.585,786.729,1.99,54.817,70.478,5.989,-0.032,803.879,785.480,2.44,53.076,72.69,6.005,0.013,800.185,788.197,2.14,55.254,70.007,5.999,-0.030,792.106,784.836,2.46,56.037,69.391,6.010,-0.037,786.261,783.890,2.25,53.339,72.171,6.015,0.002,799.779,787.689,2.52,53.564,72.672,6.020,0.012,795.285,787.879,1.82,55.641,68.937,6.049,-0.027,793.813,783.790,2.91,54.18,70.759,6.033,-0.010,798.360,786.100,2.79,57.301,66.868,6.030,-0.002,798.966,781.142,2.91
02:14.298,52.39,72.278,5.998,0.012,791.364,788.438,2.90,54.175,70.847,5.991,-0.024,789.729,786.165,2.72,53.473,71.352,5.932,-0.042,787.134,787.020,2.89,53.815,72.143,6.011,-0.025,795.585,787.329,1.97,54.537,70.899,5.979,-0.035,803.879,785.980,2.47,52.633,73.026,6.003,0.011,800.185,788.753,2.13,54.906,70.487,6.001,-0.027,792.106,785.427,2.47,55.616,69.89,6.003,-0.038,787.537,784.507,2.29,52.949,72.582,6.015,0.002,800.977,788.221,2.33,53.121,73.093,6.035,0.019,795.285,788.432,1.82,55.332,69.445,6.038,-0.031,793.813,784.367,2.89,53.802,71.326,6.030,-0.011,799.546,786.767,2.75,57.031,67.407,6.021,-0.007,800.133,781.737,2.87
02:14.398,52.041,72.681,5.996,0.010,791.364,788.966,2.90,53.781,71.228,5.988,-0.024,790.950,786.713,2.69,53.148,71.741,5.924,-0.045,788.230,787.525,2.82,53.372,72.437,6.000,-0.030,796.752,787.851,2.02,54.243,71.398,5.970,-0.039,804.965,786.502,2.40,52.196,73.374,6.001,0.009,801.330,789.311,2.17,54.577,70.907,6.002,-0.024,793.321,785.958,2.40,55.248,70.305,5.995,-0.040,787.537,785.061,2.28,52.469,72.938,6.015,0.001,800.977,788.816,2.30,52.659,73.531,6.049,0.027,796.577,789.068,1.80,54.937,70.002,6.028,-0.036,794.993,785.045,2.79,53.381,71.797,6.028,-0.011,799.546,787.398,2.61,56.69,67.881,6.012,-0.012,800.133,782.306,2.77
02:14.498,51.581,73.151,5.994,0.008,792.406,789.622,2.83,53.361,71.665,5.984,-0.025,790.950,787.319,2.69,52.673,72.214,5.916,-0.047,788.230,788.183,2.77,52.923,72.819,5.989,-0.035,796.752,788.398,2.12,53.865,71.769,5.960,-0.043,804.965,787.032,2.25,51.731,73.77,5.998,0.007,801.330,789.921,2.20,54.075,71.367,6.004,-0.022,793.321,786.600,2.36,54.848,70.688,5.988,-0.042,788.750,785.614,2.27,51.953,73.189,6.014,0.001,802.142,789.370,2.35,52.139,74.022,6.064,0.034,796.577,789.783,1.78,54.496,70.406,6.018,-0.040,794.993,785.636,2.70,52.907,72.187,6.026,-0.012,800.855,787.999,2.57,56.338,68.292,6.004,-0.017,801.316,782.849,2.74
02:14.598,51.195,73.452,5.991,0.006,792.406,790.100,2.78,52.989,71.979,5.978,-0.026,792.096,787.805,2.68,52.267,72.55,5.906,-0.049,789.400,788.711,2.76,52.547,73.339,5.979,-0.038,797.864,789.024,2.14,53.437,72.263,5.957,-0.041,806.057,787.683,2.25,51.275,74.168,5.986,0.000,802.499,790.481,2.22,53.559,71.751,6.008,-0.019,794.530,787.238,2.39,54.519,71.072,5.988,-0.040,788.750,786.088,2.31,51.445,73.532,6.009,-0.002,802.142,789.977,2.50,51.627,74.475,6.064,0.032,797.928,790.395,1.76,54.012,70.848,6.006,-0.044,796.261,786.282,2.76,52.456,72.545,6.021,-0.013,800.855,788.567,2.62,55.921,68.663,5.995,-0.020,801.316,783.406,2.76
