,ID 1875,ID 1875,ID 1875,ID 1875,ID 1875,ID 1875,ID 1875,ID 2110,ID 2110,ID 2110,ID 2110,ID 2110,ID 2110,ID 2110,ID 1662,ID 1662,ID 1662,ID 1662,ID 1662,ID 1662,ID 1662,ID 1943,ID 1943,ID 1943,ID 1943,ID 1943,ID 1943,ID 1943,ID 2050,ID 2050,ID 2050,ID 2050,ID 2050,ID 2050,ID 2050,ID 1985,ID 1985,ID 1985,ID 1985,ID 1985,ID 1985,ID 1985
00:25.829,-77.071,80.325,8.055,-0.055,210.322,209.857,.92,-78.316,80.906,7.966,-0.057,208.416,207.386,2.07,-83.821,78.875,8.131,-0.075,209.827,209.989,3.41,-85.882,78.768,8.138,-0.050,209.858,208.611,4.70,-89.358,77.316,7.970,-0.102,209.069,209.193,6.06,-92.907,75.511,7.931,-0.072,211.535,210.034,7.46
00:25.929,-77.836,79.976,8.042,-0.059,211.942,210.673,.92,-78.928,80.549,7.967,-0.053,209.951,208.095,2.04,-84.438,78.408,8.109,-0.083,211.267,210.761,3.53,-86.512,78.188,8.137,-0.048,211.473,209.467,4.75,-89.938,76.704,7.957,-0.103,210.684,210.002,6.07,-93.397,74.901,7.923,-0.073,212.985,210.817,7.44
00:26.029,-78.516,79.554,8.028,-0.064,211.942,211.473,1.00,-79.576,80.208,7.968,-0.049,209.951,208.809,2.06,-85.033,77.901,8.087,-0.091,211.267,211.543,3.55,-87.066,77.667,8.135,-0.045,211.473,210.227,4.74,-90.471,76.115,7.945,-0.105,210.684,210.797,6.05,-93.915,74.276,7.914,-0.073,212.985,211.586,7.44
00:26.129,-79.151,79.175,8.015,-0.068,211.942,212.187,1.00,-80.298,79.78,7.968,-0.048,209.951,209.647,2.13,-85.611,77.391,8.069,-0.097,212.821,212.284,3.54,-87.531,77.192,8.121,-0.051,211.473,210.865,4.73,-90.96,75.553,7.938,-0.105,212.321,211.541,6.03,-94.374,73.682,7.906,-0.075,212.985,212.336,7.46
00:26.229,-79.784,78.797,8.001,-0.072,213.481,212.922,1.03,-80.981,79.316,7.962,-0.048,211.522,210.473,2.16,-86.2,76.884,8.054,-0.100,212.821,213.060,3.55,-88.079,76.685,8.104,-0.057,212.897,211.610,4.69,-91.461,74.986,7.929,-0.104,212.321,212.271,6.02,-94.82,73.04,7.898,-0.075,214.547,213.116,7.45
00:26.329,-80.401,78.393,7.987,-0.076,214.955,213.659,1.05,-81.668,78.977,7.957,-0.048,213.109,211.205,2.17,-86.755,76.365,8.039,-0.103,214.368,213.820,3.56,-88.758,76.03,8.087,-0.063,214.586,212.553,4.72,-91.955,74.381,7.920,-0.103,213.822,213.052,6.01,-95.34,72.318,7.890,-0.075,216.218,213.969,7.43
00:26.429,-81.102,77.931,7.973,-0.079,214.955,214.471,1.08,-82.391,78.62,7.951,-0.049,213.109,211.998,2.30,-87.287,75.83,8.024,-0.105,214.368,214.546,3.56,-89.275,75.421,8.070,-0.069,214.586,213.329,4.74,-92.471,73.733,7.912,-0.102,213.822,213.881,5.99,-95.782,71.688,7.882,-0.075,216.218,214.739,7.43
00:26.529,-81.792,77.457,7.959,-0.083,214.955,215.307,1.12,-82.762,78.224,7.946,-0.049,213.109,212.532,2.43,-87.821,75.255,8.009,-0.108,215.882,215.331,3.55,-89.877,74.703,8.053,-0.074,214.586,214.267,4.68,-92.933,73.108,7.903,-0.101,215.431,214.631,5.99,-96.203,71.016,7.874,-0.075,216.218,215.530,7.42
00:26.629,-82.368,76.991,7.943,-0.086,216.631,216.047,1.15,-83.396,77.688,7.936,-0.050,214.437,213.332,2.35,-88.369,74.668,7.996,-0.108,217.469,216.133,3.52,-90.422,74.048,8.039,-0.077,216.321,215.118,4.65,-93.437,72.443,7.901,-0.095,217.042,215.466,5.97,-96.635,70.284,7.869,-0.073,217.780,216.347,7.39
00:26.729,-82.973,76.486,7.933,-0.086,218.159,216.805,1.15,-84.075,77.119,7.920,-0.055,216.153,214.219,2.34,-88.971,73.999,7.995,-0.103,217.469,217.007,3.50,-90.913,73.496,8.036,-0.075,217.911,215.835,4.61,-93.866,71.836,7.902,-0.089,217.042,216.209,5.96,-97.07,69.606,7.872,-0.067,219.435,217.151,7.37
00:26.829,-83.575,75.986,7.924,-0.087,218.159,217.587,1.13,-84.681,76.591,7.904,-0.061,216.153,215.023,2.32,-89.561,73.354,7.994,-0.098,217.469,217.880,3.50,-91.3,72.963,8.033,-0.072,217.911,216.493,4.62,-94.289,71.2,7.904,-0.083,217.042,216.949,5.95,-97.508,68.991,7.875,-0.062,219.435,217.905,7.37
00:26.929,-84.132,75.442,7.914,-0.087,218.159,218.364,1.14,-85.261,76.004,7.888,-0.067,216.153,215.820,2.33,-90.108,72.713,7.993,-0.093,219.243,218.697,3.51,-91.889,72.337,8.030,-0.070,217.911,217.351,4.60,-94.722,70.487,7.905,-0.077,218.548,217.781,5.92,-97.973,68.326,7.878,-0.056,219.435,218.669,7.43
00:27.029,-84.711,74.915,7.904,-0.088,219.718,219.119,1.11,-85.851,75.4,7.872,-0.072,217.780,216.664,2.28,-90.635,72.072,7.992,-0.088,220.915,219.525,3.51,-92.374,71.578,8.027,-0.067,219.426,218.228,4.67,-95.174,69.806,7.907,-0.071,220.199,218.601,5.86,-98.383,67.613,7.882,-0.051,221.001,219.491,7.51
00:27.129,-85.256,74.386,7.902,-0.086,219.718,219.878,1.11,-86.322,74.898,7.863,-0.074,217.780,217.328,2.23,-91.129,71.389,7.997,-0.082,220.915,220.367,3.52,-92.886,70.813,8.027,-0.064,219.426,219.147,4.59,-95.616,69.09,7.912,-0.065,220.199,219.421,5.88,-98.696,66.765,7.884,-0.047,221.001,220.349,7.52
00:27.229,-85.833,73.786,7.895,-0.085,221.260,220.684,1.10,-86.888,74.359,7.849,-0.078,219.312,218.108,2.21,-91.607,70.734,8.007,-0.073,220.915,221.153,3.49,-93.318,70.159,8.023,-0.063,221.247,219.915,4.56,-96.065,68.36,7.901,-0.067,220.199,220.279,5.87,-99.094,66.035,7.846,-0.064,222.721,221.179,7.39
00:27.329,-86.389,73.191,7.888,-0.084,221.260,221.498,1.08,-87.373,73.827,7.835,-0.081,219.312,218.829,2.23,-92.074,70.077,8.017,-0.064,222.568,221.959,3.48,-93.635,69.574,8.020,-0.061,221.247,220.578,4.53,-96.467,67.635,7.889,-0.069,221.897,221.085,5.86,-99.398,65.355,7.808,-0.081,222.721,221.924,7.42
00:27.429,-86.91,72.662,7.881,-0.083,222.906,222.239,1.05,-87.866,73.288,7.821,-0.084,220.812,219.537,2.20,-92.551,69.389,8.027,-0.055,222.568,222.773,3.47,-94.207,68.883,8.017,-0.059,222.694,221.470,4.45,-96.851,67.099,7.878,-0.071,221.897,221.739,5.86,-99.684,64.711,7.770,-0.097,224.303,222.624,7.40
00:27.529,-87.407,72.082,7.874,-0.082,222.906,222.974,1.07,-88.411,72.629,7.806,-0.087,220.812,220.393,2.20,-93.007,68.665,8.037,-0.045,224.211,223.629,3.45,-94.653,68.22,8.013,-0.057,222.694,222.250,4.57,-97.285,66.646,7.867,-0.073,223.382,222.343,5.93,-99.941,64.069,7.731,-0.114,224.303,223.284,7.37
00:27.629,-87.909,71.447,7.868,-0.079,224.411,223.783,1.06,-88.888,72.014,7.796,-0.087,222.397,221.169,2.17,-93.448,67.972,8.040,-0.039,225.888,224.450,3.44,-95.074,67.527,7.987,-0.066,224.388,223.061,4.59,-97.691,66.032,7.852,-0.075,224.739,223.076,6.09,-100.24,63.628,7.711,-0.116,225.691,223.808,7.35
00:27.729,-88.39,70.841,7.863,-0.077,225.994,224.556,1.01,-89.23,71.442,7.791,-0.085,223.839,221.812,2.12,-93.866,67.243,8.042,-0.037,225.888,225.265,3.44,-95.553,66.968,7.963,-0.075,225.929,223.786,4.59,-98.096,65.433,7.840,-0.077,224.739,223.758,6.16,-100.51,63.455,7.691,-0.119,225.691,224.074,7.45
00:27.829,-88.855,70.226,7.859,-0.075,225.994,225.307,1.00,-89.765,70.884,7.785,-0.083,223.839,222.581,2.03,-94.289,66.511,8.043,-0.034,225.888,226.110,3.40,-96.021,66.391,7.939,-0.084,225.929,224.490,4.73,-98.466,64.703,7.827,-0.079,224.739,224.576,6.26,-100.834,62.971,7.670,-0.123,225.691,224.646,7.64
00:27.929,-89.313,69.616,7.854,-0.074,227.527,226.069,.98,-90.278,70.275,7.780,-0.081,225.407,223.378,2.10,-94.696,65.751,8.044,-0.032,227.573,226.971,3.41,-96.397,65.795,7.916,-0.093,227.374,225.193,4.86,-98.748,64.192,7.814,-0.081,226.277,225.160,6.27,-101.196,62.427,7.650,-0.126,227.106,225.230,7.74
00:28.029,-89.758,68.974,7.850,-0.072,227.527,226.837,.96,-90.736,69.602,7.775,-0.079,225.407,224.175,2.13,-95.04,65.06,8.045,-0.029,227.573,227.725,3.39,-96.797,65.268,7.892,-0.102,227.374,225.845,4.90,-99.069,63.572,7.801,-0.084,226.277,225.812,6.30,-101.58,61.906,7.630,-0.130,227.106,225.853,7.87
00:28.129,-90.207,68.297,7.847,-0.071,227.527,227.640,.95,-91.187,68.941,7.774,-0.076,225.407,224.976,2.11,-95.415,64.447,8.044,-0.029,229.206,228.442,3.36,-97.064,64.667,7.865,-0.114,227.374,226.461,5.02,-99.288,62.776,7.782,-0.091,227.558,226.631,6.35,-101.777,61.519,7.607,-0.136,228.406,226.284,8.05
00:28.229,-90.678,67.636,7.842,-0.069,229.120,228.451,.91,-91.61,68.311,7.765,-0.077,227.021,225.734,2.09,-95.787,63.804,8.032,-0.034,229.206,229.182,3.42,-97.387,64.039,7.837,-0.123,228.684,227.167,5.00,-99.568,61.984,7.791,-0.081,227.558,227.471,6.25,-101.863,60.001,7.638,-0.112,228.406,227.680,8.10
00:28.329,-91.109,66.935,7.837,-0.068,230.730,229.257,.92,-92.086,67.613,7.757,-0.077,228.632,226.562,2.07,-96.106,63.037,8.021,-0.038,230.667,229.987,3.47,-97.657,63.463,7.808,-0.132,230.065,227.797,5.01,-99.81,61.099,7.801,-0.072,229.222,228.349,6.19,-102.008,58.828,7.669,-0.089,231.539,228.841,7.66
00:28.430,-91.518,66.265,7.832,-0.067,230.730,230.042,.91,-92.51,66.946,7.748,-0.077,228.632,227.354,2.10,-96.422,62.318,8.010,-0.042,230.667,230.773,3.42,-97.89,62.952,7.780,-0.141,230.065,228.365,5.01,-100.064,60.17,7.811,-0.062,229.222,229.309,6.11,-102.311,58.103,7.700,-0.066,231.539,229.584,7.46
00:28.529,-91.923,65.586,7.826,-0.066,230.730,230.832,.89,-92.896,66.39,7.739,-0.077,228.632,228.010,2.10,-96.759,61.64,7.998,-0.047,232.282,231.509,3.43,-98.176,62.478,7.752,-0.150,230.065,228.873,5.03,-100.296,58.995,7.821,-0.053,231.102,230.472,6.03,-102.605,57.378,7.731,-0.043,231.539,230.360,7.54
00:28.629,-92.339,64.928,7.821,-0.065,232.329,231.591,.89,-93.259,65.874,7.731,-0.077,230.091,228.637,2.13,-97.049,61.006,7.987,-0.051,233.736,232.201,3.47,-98.47,62.146,7.723,-0.159,231.138,229.290,5.11,-100.57,58.181,7.831,-0.043,232.299,231.330,5.87,-102.798,56.105,7.762,-0.020,234.363,231.640,7.63
00:28.729,-92.738,64.312,7.811,-0.067,232.329,232.322,.93,-93.647,65.196,7.714,-0.082,230.091,229.418,2.20,-97.358,60.269,7.988,-0.048,233.736,233.000,3.49,-98.661,61.067,7.730,-0.148,231.138,230.363,5.25,-100.808,57.31,7.853,-0.030,232.299,232.234,5.90,-102.676,54.724,7.814,0.008,234.363,232.922,7.51
00:28.829,-93.08,63.594,7.801,-0.068,233.841,233.117,.98,-94.069,64.478,7.697,-0.086,231.501,230.228,2.20,-97.547,59.569,7.989,-0.045,233.736,233.698,3.52,-98.998,59.873,7.737,-0.137,232.630,231.562,5.02,-100.974,56.472,7.875,-0.016,234.060,233.064,5.88,-102.816,53.389,7.865,0.035,235.749,234.244,7.07
00:28.929,-93.427,62.882,7.791,-0.070,233.841,233.887,.95,-94.384,63.817,7.680,-0.090,231.501,230.960,2.23,-97.748,58.826,7.990,-0.042,235.256,234.466,3.46,-99.244,59.127,7.744,-0.126,233.870,232.347,4.93,-101.114,55.493,7.897,-0.003,234.060,234.049,5.83,-102.927,52.608,7.917,0.062,237.091,235.032,6.96
00:29.029,-93.764,62.149,7.781,-0.072,235.428,234.695,.95,-94.718,63.236,7.663,-0.095,233.064,231.629,2.22,-98.045,57.905,7.991,-0.039,235.256,235.434,3.39,-99.475,58.057,7.751,-0.115,233.870,233.402,4.90,-101.283,54.763,7.919,0.010,235.902,234.785,5.73,-103.133,51.799,7.968,0.090,237.091,235.864,6.92
00:29.129,-94.084,61.537,7.762,-0.077,236.924,235.363,.93,-95.063,62.667,7.661,-0.091,234.399,232.264,2.26,-98.331,56.931,8.007,-0.029,238.007,236.424,3.40,-99.702,57.026,7.777,-0.097,236.802,234.455,4.81,-101.534,53.939,7.936,0.018,237.511,235.643,5.72,-103.369,50.983,7.978,0.089,238.712,236.680,7.01
00:29.229,-94.4,61.004,7.744,-0.082,236.924,235.976,.97,-95.341,62.104,7.658,-0.087,234.399,232.892,2.32,-98.561,56.034,8.023,-0.019,238.007,237.350,3.40,-99.848,56.081,7.804,-0.079,236.802,235.386,4.74,-101.723,53.305,7.953,0.025,237.511,236.302,5.80,-103.498,50.513,7.987,0.089,238.712,237.160,7.14
00:29.329,-94.698,60.307,7.726,-0.088,236.924,236.734,1.05,-95.607,61.372,7.656,-0.083,234.399,233.668,2.35,-98.775,55.257,8.039,-0.010,238.007,238.137,3.38,-99.941,55.144,7.831,-0.060,236.802,236.320,4.64,-101.827,52.599,7.970,0.032,237.511,236.996,5.87,-103.588,49.87,7.997,0.089,240.048,237.810,7.20
00:29.429,-94.971,59.578,7.707,-0.093,238.298,237.487,1.06,-95.905,60.648,7.653,-0.079,235.803,234.426,2.31,-98.922,54.441,8.056,0.000,239.738,238.965,3.40,-100.141,54.184,7.857,-0.042,238.699,237.300,4.51,-101.954,52.03,7.987,0.039,238.882,237.577,5.84,-103.706,49.067,8.006,0.088,240.048,238.620,7.21
00:29.529,-95.226,58.875,7.689,-0.098,239.824,238.236,1.04,-96.212,59.823,7.651,-0.075,237.465,235.306,2.30,-99.057,53.592,8.072,0.010,241.426,239.823,3.35,-100.347,53.525,7.884,-0.024,240.368,237.972,4.48,-102.058,51.294,8.004,0.047,240.207,238.320,5.87,-103.803,48.521,8.016,0.088,241.508,239.144,7.27
00:29.629,-95.484,58.183,7.671,-0.103,239.824,238.973,1.04,-96.487,58.748,7.648,-0.071,237.465,236.410,2.29,-99.223,52.532,8.088,0.020,241.426,240.880,3.30,-100.517,52.677,7.911,-0.006,240.368,238.837,4.56,-102.182,50.431,8.021,0.054,240.207,239.181,5.88,-103.829,47.757,8.025,0.087,242.823,239.908,7.32
00:29.729,-95.722,57.499,7.653,-0.107,239.824,239.669,1.05,-96.795,57.975,7.662,-0.061,238.574,237.220,2.18,-99.346,51.801,8.094,0.022,242.498,241.622,3.27,-100.719,51.902,7.935,0.006,240.368,239.636,4.57,-102.266,49.629,8.006,0.044,240.207,239.977,5.89,-103.966,46.923,7.960,0.050,242.823,240.749,7.29
00:29.829,-95.929,56.836,7.635,-0.111,241.286,240.364,1.06,-96.935,57.25,7.676,-0.050,240.137,237.953,2.22,-99.458,50.944,8.100,0.024,244.103,242.473,3.26,-100.769,51.246,7.959,0.018,242.033,240.272,4.63,-102.315,48.837,7.992,0.034,241.884,240.770,5.87,-103.923,46.51,7.896,0.012,244.073,241.124,7.39
00:29.929,-96.095,56.098,7.618,-0.114,241.286,241.119,1.07,-97.162,56.561,7.689,-0.039,240.137,238.679,2.15,-99.571,50.205,8.107,0.027,244.103,243.219,3.25,-100.772,50.375,7.983,0.030,242.033,241.136,4.59,-102.399,48.024,7.977,0.023,241.884,241.567,5.86,-104.086,45.824,7.831,-0.025,244.073,241.812,7.33
00:30.029,-96.262,55.367,7.600,-0.118,242.735,241.844,1.02,-97.339,55.714,7.703,-0.028,240.137,239.521,2.17,-99.643,49.629,8.113,0.029,244.103,243.798,3.27,-100.869,49.676,8.007,0.043,243.560,241.843,4.48,-102.41,47.092,7.962,0.013,243.494,242.499,5.89,-104.094,45.187,7.766,-0.062,244.073,242.449,7.48
00:30.129,-96.438,54.587,7.585,-0.118,242.735,242.643,.99,-97.498,54.725,7.707,-0.023,241.725,240.519,2.11,-99.738,48.904,8.114,0.030,245.430,244.530,3.27,-100.924,48.952,8.027,0.053,243.560,242.554,4.49,-102.459,46.42,7.928,-0.006,243.494,243.172,5.83,-104.073,44.652,7.735,-0.079,245.407,242.983,7.47
00:30.229,-96.595,53.747,7.579,-0.115,244.284,243.498,.97,-97.707,53.912,7.725,-0.013,242.726,241.347,2.03,-99.88,48.152,8.098,0.021,245.430,245.274,3.30,-100.996,48.086,8.015,0.044,244.991,243.423,4.48,-102.528,45.59,7.898,-0.022,245.099,243.983,5.87,-104.065,43.95,7.725,-0.080,245.407,243.647,7.44
00:30.329,-96.77,53.143,7.573,-0.112,244.284,244.106,.92,-97.869,53.186,7.742,-0.003,242.726,242.090,2.04,-99.862,47.415,8.082,0.011,246.925,246.008,3.38,-101.043,47.347,8.004,0.035,244.991,244.152,4.49,-102.516,44.898,7.868,-0.037,245.099,244.675,5.92,-103.894,43.221,7.715,-0.081,246.644,244.382,7.46
00:30.429,-96.957,52.536,7.567,-0.109,245.765,244.736,.97,-98.028,52.42,7.760,0.007,244.309,242.872,2.06,-99.852,46.715,8.066,0.002,248.362,246.706,3.31,-101.053,46.636,7.992,0.027,246.600,244.863,4.48,-102.55,44.099,7.838,-0.053,246.622,245.475,5.89,-103.765,42.023,7.705,-0.081,248.594,245.583,7.31
00:30.529,-97.135,51.979,7.562,-0.106,245.765,245.316,1.04,-98.163,51.738,7.777,0.018,244.309,243.552,2.08,-99.953,45.795,8.050,-0.007,248.362,247.613,3.27,-101.076,45.733,7.981,0.018,246.600,245.766,4.47,-102.622,43.476,7.808,-0.068,246.622,246.067,5.94,-103.602,40.836,7.695,-0.082,248.594,246.749,7.24
00:30.629,-97.213,51.326,7.563,-0.101,246.984,245.944,1.12,-98.293,51.121,7.776,0.016,245.786,244.181,2.08,-99.973,45.146,8.025,-0.020,249.935,248.261,3.35,-101.148,44.983,7.972,0.013,248.214,246.503,4.47,-102.69,42.761,7.786,-0.078,248.047,246.778,6.03,-103.562,40.105,7.709,-0.069,249.792,247.481,7.18
00:30.729,-97.239,50.249,7.574,-0.090,248.717,247.015,1.08,-98.414,50.354,7.776,0.015,247.192,244.957,2.12,-100.021,44.23,7.998,-0.033,249.935,249.159,3.35,-101.199,44.246,7.946,-0.001,249.706,247.238,4.52,-102.548,42.17,7.760,-0.088,249.355,247.376,6.13,-103.423,39.384,7.719,-0.059,251.254,248.189,7.20
00:30.829,-97.29,49.299,7.586,-0.079,248.717,247.948,.96,-98.533,49.557,7.777,0.014,247.192,245.744,2.14,-100.07,43.557,7.970,-0.046,251.526,249.829,3.41,-101.22,43.457,7.920,-0.015,249.706,248.026,4.59,-102.43,41.52,7.733,-0.097,249.355,248.032,6.01,-103.307,38.482,7.729,-0.050,251.254,249.098,7.14
00:30.929,-97.323,48.436,7.598,-0.068,248.717,248.808,.89,-98.581,48.745,7.777,0.013,247.192,246.557,2.16,-99.956,42.806,7.943,-0.059,251.526,250.583,3.48,-101.071,42.705,7.894,-0.029,249.706,248.768,4.63,-102.348,40.909,7.707,-0.107,249.355,248.625,5.95,-103.194,37.751,7.740,-0.040,251.254,249.838,7.15
00:31.029,-97.363,47.595,7.609,-0.057,250.531,249.650,.85,-98.657,47.964,7.777,0.012,248.809,247.324,2.13,-99.953,42.021,7.915,-0.071,251.526,251.343,3.39,-100.876,42.1,7.867,-0.042,251.252,249.386,4.51,-102.243,40.129,7.680,-0.117,250.631,249.411,5.92,-103.093,36.871,7.750,-0.030,252.902,250.696,7.14
00:31.129,-97.401,46.925,7.630,-0.042,252.044,250.306,.83,-98.687,47.189,7.776,0.010,250.368,248.099,2.15,-99.877,41.243,7.888,-0.082,253.066,252.126,3.44,-100.824,41.427,7.857,-0.046,252.553,250.060,4.35,-102.161,39.258,7.676,-0.113,252.292,250.287,5.88,-102.946,36.147,7.745,-0.028,254.525,251.435,7.18
00:31.229,-97.46,46.113,7.652,-0.029,252.044,251.119,.82,-98.72,46.332,7.766,0.005,250.368,248.957,2.12,-99.805,40.364,7.881,-0.082,253.066,253.006,3.43,-100.834,40.767,7.851,-0.046,252.553,250.718,4.36,-101.977,38.631,7.674,-0.108,252.292,250.911,5.91,-102.845,35.352,7.760,-0.019,254.525,252.236,7.18
00:31.329,-97.527,45.173,7.674,-0.016,252.044,252.060,.86,-98.75,45.619,7.757,-0.001,250.368,249.653,2.13,-99.748,39.642,7.874,-0.081,254.729,253.707,3.43,-100.793,40.035,7.845,-0.046,252.553,251.439,4.42,-101.852,37.86,7.672,-0.103,252.292,251.694,5.81,-102.653,34.649,7.776,-0.009,254.525,252.936,7.23
00:31.429,-97.571,44.318,7.695,-0.002,253.800,252.896,.91,-98.77,44.855,7.747,-0.007,251.939,250.418,2.14,-99.634,38.789,7.866,-0.081,254.729,254.568,3.46,-100.685,39.265,7.839,-0.046,253.945,252.217,4.45,-101.731,37.034,7.670,-0.098,253.723,252.529,5.80,-102.475,34.013,7.791,0.001,256.051,253.596,7.18
00:31.529,-97.483,43.433,7.717,0.011,253.800,253.783,.96,-98.765,44.061,7.737,-0.012,251.939,251.212,2.14,-99.529,37.919,7.859,-0.080,256.313,255.443,3.47,-100.555,38.492,7.833,-0.047,253.945,253.000,4.44,-101.556,36.101,7.668,-0.093,253.723,253.459,5.81,-102.307,33.343,7.806,0.011,256.051,254.287,7.16
00:31.629,-97.35,42.485,7.737,0.021,255.540,254.720,.90,-98.72,43.282,7.737,-0.012,253.497,251.971,2.16,-99.387,37.091,7.857,-0.078,256.313,256.259,3.49,-100.408,37.482,7.830,-0.045,255.506,254.012,4.42,-101.349,35.22,7.682,-0.081,255.506,254.364,5.82,-102.115,32.648,7.807,0.011,257.402,254.982,7.16
00:31.729,-97.266,41.657,7.749,0.026,257.329,255.552,.81,-98.684,42.599,7.709,-0.026,254.961,252.655,2.14,-99.26,36.492,7.842,-0.081,258.028,256.871,3.50,-100.289,36.658,7.824,-0.045,256.526,254.844,4.43,-101.185,34.278,7.697,-0.069,257.366,255.302,5.79,-101.953,31.902,7.808,0.011,258.885,255.742,7.15
00:31.829,-97.172,41.016,7.762,0.032,257.329,256.197,.79,-98.625,41.774,7.680,-0.039,254.961,253.482,2.13,-99.074,35.749,7.827,-0.085,259.406,257.634,3.49,-100.16,35.752,7.818,-0.045,258.273,255.743,4.47,-100.951,33.49,7.711,-0.057,257.366,256.124,5.85,-101.744,31.242,7.809,0.011,258.885,256.434,7.19
00:31.929,-97.131,40.382,7.774,0.037,257.329,256.822,.75,-98.552,41.196,7.652,-0.052,254.961,254.048,2.14,-98.837,35.102,7.812,-0.088,259.406,258.296,3.46,-99.954,34.92,7.811,-0.046,258.273,256.600,4.52,-100.775,32.775,7.726,-0.045,257.366,256.861,5.81,-101.48,30.289,7.810,0.012,258.885,257.396,7.19
00:32.029,-97.062,39.655,7.786,0.042,258.611,257.551,.77,-98.482,40.521,7.624,-0.066,256.370,254.727,2.11,-98.757,34.407,7.797,-0.092,259.406,258.990,3.37,-99.758,34.162,7.805,-0.046,258.273,257.383,4.50,-100.619,32.139,7.741,-0.033,258.923,257.494,5.82,-101.183,29.491,7.811,0.012,260.565,258.248,7.22
00:32.129,-97.012,38.696,7.799,0.048,258.611,258.495,.80,-98.427,39.994,7.586,-0.081,256.370,255.257,2.10,-98.616,33.775,7.799,-0.084,260.784,259.636,3.46,-99.562,33.56,7.799,-0.046,259.913,258.002,4.49,-100.401,31.385,7.756,-0.021,258.923,258.280,5.85,-100.936,28.567,7.814,0.011,260.565,259.201,7.19
00:32.229,-96.899,38.011,7.809,0.050,260.301,259.186,.89,-98.402,39.406,7.546,-0.096,257.578,255.845,2.11,-98.46,33.25,7.803,-0.077,260.784,260.160,3.48,-99.435,32.823,7.812,-0.037,259.913,258.746,4.45,-100.169,30.521,7.776,-0.009,260.362,259.174,5.86,-100.626,27.884,7.820,0.014,262.370,259.921,7.28
00:32.329,-96.761,37.292,7.818,0.053,260.301,259.919,.88,-98.386,38.71,7.507,-0.112,257.578,256.513,2.16,-98.094,32.311,7.807,-0.070,261.978,261.165,3.46,-99.158,32.053,7.824,-0.028,261.290,259.563,4.51,-99.929,29.739,7.797,0.003,260.362,259.966,5.90,-100.344,27.009,7.826,0.016,262.370,260.837,7.23
00:32.429,-96.567,36.458,7.828,0.055,261.727,260.758,.89,-98.263,38.137,7.467,-0.128,258.862,257.099,2.24,-97.751,31.617,7.812,-0.063,262.985,261.928,3.39,-98.884,31.29,7.836,-0.019,261.290,260.361,4.48,-99.661,28.881,7.817,0.015,262.074,260.864,5.93,-100.057,26.284,7.832,0.019,264.036,261.616,7.29
00:32.529,-96.327,35.635,7.838,0.058,261.727,261.613,.86,-98.164,37.553,7.428,-0.143,258.862,257.690,2.20,-97.569,30.933,7.816,-0.056,262.985,262.618,3.27,-98.589,30.508,7.848,-0.010,262.919,261.197,4.45,-99.428,28.203,7.838,0.026,262.074,261.581,5.98,-99.717,25.578,7.838,0.021,264.036,262.367,7.32
00:32.629,-96.076,34.904,7.831,0.052,263.439,262.382,.81,-98.113,37.031,7.423,-0.138,260.040,258.191,2.21,-97.173,29.945,7.833,-0.044,264.459,263.681,3.30,-98.384,29.902,7.855,-0.006,262.919,261.836,4.41,-99.137,27.601,7.832,0.022,263.689,262.224,6.00,-99.408,24.731,7.848,0.025,265.598,263.265,7.29
00:32.729,-95.895,34.119,7.824,0.045,263.439,263.177,.74,-97.78,36.174,7.418,-0.132,260.040,259.100,2.26,-96.815,28.972,7.850,-0.033,265.523,264.704,3.28,-98.124,29.082,7.861,-0.002,264.394,262.685,4.43,-98.825,26.819,7.826,0.018,263.689,263.066,5.95,-99.073,23.956,7.858,0.029,265.598,264.072,7.36
00:32.829,-95.743,33.262,7.817,0.039,265.015,264.042,.76,-97.507,35.455,7.413,-0.127,261.471,259.860,2.10,-96.485,28.24,7.867,-0.021,266.559,265.507,3.28,-97.795,28.341,7.868,0.002,264.394,263.494,4.47,-98.52,26.038,7.820,0.013,265.198,263.905,5.98,-98.706,23.278,7.868,0.033,267.343,264.843,7.41
00:32.929,-95.524,32.525,7.810,0.033,265.015,264.811,.86,-97.214,34.198,7.408,-0.121,261.471,261.139,1.99,-96.164,27.347,7.884,-0.010,266.559,266.454,3.26,-97.461,27.546,7.875,0.006,266.062,264.346,4.42,-98.186,25.303,7.814,0.009,265.198,264.682,6.01,-98.357,22.715,7.878,0.037,267.343,265.504,7.39
00:33.029,-95.264,31.934,7.803,0.026,266.651,265.439,.87,-96.948,33.498,7.403,-0.116,263.526,261.884,2.02,-95.89,26.445,7.901,0.002,268.309,267.367,3.33,-97.123,26.772,7.882,0.010,266.062,265.191,4.44,-97.853,24.599,7.808,0.005,266.843,265.462,6.01,-97.999,22.083,7.888,0.041,268.775,266.230,7.33
00:33.129,-94.97,31.254,7.786,0.015,266.651,266.178,.80,-96.715,32.705,7.388,-0.116,263.526,262.702,1.94,-95.639,25.67,7.913,0.009,268.309,268.175,3.45,-96.821,25.982,7.880,0.009,267.768,266.037,4.44,-97.513,23.921,7.796,-0.001,266.843,266.220,6.03,-97.581,21.477,7.881,0.035,268.775,266.930,7.33
